Route ID,Route Name,Bus Number,Bus Type,Date,Departure Time,Arrival Time,Delay Duration,Passenger Count,Ticket Revenue,Fuel Consumption,Driver ID,Weather Condition,Day Type,Trip Status
R01,City Center - Airport,BUS-158,Electric,2025-03-15,15:15,16:23,11,29,4002.0,0.27,D002,Rain,Weekend,Completed
R03,Harbor - Downtown,BUS-225,Standard,2025-04-27,09:00,10:19,13,32,2560.0,16.33,D017,Storm,Weekend,Completed
R07,Riverside - Stadium,BUS-275,Standard,2025-02-06,18:15,19:29,10,44,3300.0,13.25,D035,Clear,Weekday,Delayed
R02,North Station - University,BUS-160,Standard,2025-04-08,14:30,15:45,8,37,2220.0,12.87,D023,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-341,Standard,2025-01-21,21:15,22:39,11,33,3300.0,10.22,D014,Rain,Weekday,Completed
R07,Riverside - Stadium,BUS-115,Standard,2025-04-07,18:30,19:30,20,37,2775.0,6.34,D039,Rain,Weekday,Completed
R02,North Station - University,BUS-220,Mini,2025-01-14,20:15,21:05,4,10,600.0,8.68,D032,Clear,Weekday,Delayed
R08,South Terminal - Business District,BUS-354,Standard,2025-02-07,21:45,22:30,10,31,3100.0,6.17,D005,Clear,Weekday,Cancelled
R08,South Terminal - Business District,BUS-106,Standard,2025-02-12,06:45,07:44,1,38,3800.0,14.72,D016,Clear,Weekday,Completed
R01,City Center - Airport,BUS-359,Mini,2025-02-10,07:00,07:51,15,23,2760.0,6.32,D001,Rain,Weekday,Completed
R02,North Station - University,BUS-223,Electric,2025-02-11,14:15,15:05,1,19,1311.0,1.87,D037,Clear,Weekday,Completed
R01,City Center - Airport,BUS-229,Electric,2025-01-17,07:15,08:31,16,35,4830.0,1.94,D012,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-250,Mini,2025-02-11,18:45,19:47,20,21,1680.0,8.85,D029,Rain,Weekday,Completed
R07,Riverside - Stadium,BUS-184,AC,2025-03-06,09:00,10:15,2,43,4192.5,16.11,D030,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-265,Standard,2025-04-25,09:45,10:28,3,39,2925.0,10.06,D025,Clear,Weekday,Cancelled
R02,North Station - University,BUS-237,Standard,2025-01-28,18:15,19:41,29,44,2640.0,9.43,D017,Rain,Weekday,Delayed
R03,Harbor - Downtown,BUS-348,Electric,2025-03-28,08:15,09:33,17,29,2668.0,0.79,D010,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-242,AC,2025-03-23,07:00,07:39,8,38,3458.0,8.74,D031,Clear,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-293,Electric,2025-04-23,16:00,17:01,26,32,2576.0,0.13,D005,Rain,Weekday,Delayed
R07,Riverside - Stadium,BUS-339,Electric,2025-03-27,12:15,13:18,4,36,3105.0,1.05,D039,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-141,Mini,2025-02-17,18:00,19:24,16,18,1440.0,15.6,D039,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-100,Standard,2025-02-25,06:15,07:13,6,20,2400.0,10.72,Unknown,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-131,Standard,2025-04-22,17:15,18:23,23,48,3360.0,10.01,D017,Clear,Weekday,Delayed
R03,Harbor - Downtown,BUS-398,Standard,2025-02-05,07:30,09:12,31,48,3840.0,12.96,D034,Clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-257,Standard,2025-01-04,15:45,16:31,7,34,1700.0,5.86,D040,Cloudy,Weekend,Completed
R06,Old Town - Hospital,BUS-220,Standard,2025-04-30,14:30,15:35,1,31,1550.0,16.03,D029,Clear,Weekday,Completed
R02,North Station - University,BUS-329,Mini,2025-02-05,16:45,17:44,4,22,1320.0,8.68,D037,Clear,Weekday,Cancelled
R03,Harbor - Downtown,BUS-108,AC,2025-01-11,19:15,20:13,15,21,2184.0,9.51,D007,Rain,Weekend,Delayed
R05,West Gate - Tech Park,BUS-123,Standard,2025-02-22,17:00,18:25,19,30,2700.0,13.77,D029,Clear,Weekend,Delayed
R08,South Terminal - Business District,BUS-293,AC,2025-03-22,10:45,12:02,10,37,4810.0,15.7,D013,Fog,Weekend,Completed
R08,South Terminal - Business District,BUS-306,Standard,2025-02-24,17:15,18:46,21,44,4400.0,12.22,D005,Clear,Weekday,Cancelled
R05,West Gate - Tech Park,BUS-393,AC,2025-01-15,07:15,08:27,26,41,4797.0,10.09,D034,Rain,Weekday,Delayed
R05,West Gate - Tech Park,BUS-384,Electric,2025-01-21,21:15,22:28,4,24,2484.0,1.51,D013,Rain,Weekday,Completed
R02,North Station - University,BUS-336,AC,2025-01-07,17:45,18:59,10,35,2730.0,11.75,D027,Clear,Weekday,Completed
R02,North Station - University,BUS-292,Standard,2025-04-21,07:00,08:28,30,46,2760.0,13.22,D017,Clear,Weekday,Delayed
R05,West Gate - Tech Park,BUS-344,Standard,2025-02-01,18:00,19:19,9,38,3420.0,11.31,D031,Clear,Weekend,Delayed
R03,Harbor - Downtown,BUS-302,Standard,2025-03-18,07:30,08:36,13,38,3040.0,13.28,D031,Rain,Weekday,Completed
R02,North Station - University,BUS-365,Standard,2025-04-22,13:15,14:10,12,44,2640.0,5.86,D035,Fog,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-351,Standard,2025-01-20,18:45,19:59,18,42,2940.0,10.96,D016,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-189,AC,2025-04-02,07:00,08:34,25,35,3412.5,13.35,D008,Rain,Weekday,Delayed
R07,Riverside - Stadium,BUS-323,AC,2025-01-14,13:30,14:09,4,36,3510.0,7.36,D001,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-220,Standard,2025-04-09,07:45,09:02,10,36,3600.0,9.62,D003,Clear,Weekday,Completed
R02,North Station - University,BUS-282,Standard,2025-04-02,15:15,16:34,20,44,2640.0,9.95,D013,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-228,AC,2025-04-16,21:15,22:23,20,23,2392.0,9.61,D027,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-108,Electric,2025-04-19,20:15,21:33,10,25,2875.0,1.41,D010,Storm,Weekend,Delayed
R06,Old Town - Hospital,BUS-115,Standard,2025-01-01,06:45,08:06,15,44,2200.0,16.88,D001,Fog,Weekday,Completed
R05,West Gate - Tech Park,BUS-107,Mini,2025-04-25,08:30,09:50,8,20,1800.0,16.28,D032,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-155,AC,2025-03-31,16:45,17:36,1,23,2242.5,8.09,D016,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-284,AC,2025-04-04,16:30,17:39,15,27,3159.0,7.39,D002,Clear,Weekday,Completed
R02,North Station - University,BUS-211,AC,2025-02-19,14:45,16:01,4,27,2106.0,14.91,D018,Clear,Weekday,Cancelled
R06,Old Town - Hospital,BUS-141,Standard,2025-02-07,08:00,09:26,24,39,1950.0,14.78,D007,Rain,Weekday,Delayed
R06,Old Town - Hospital,BUS-237,Standard,2025-01-24,16:45,18:01,11,39,1950.0,13.34,D019,Clear,Weekday,Cancelled
R08,South Terminal - Business District,BUS-368,AC,2025-04-03,16:00,17:01,14,29,3770.0,10.78,D013,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-219,Standard,2025-01-19,18:45,19:33,6,37,3330.0,11.14,D037,Cloudy,Weekend,Delayed
R02,North Station - University,BUS-344,AC,2025-01-17,07:15,08:22,9,33,2574.0,10.91,D002,Cloudy,Weekday,Cancelled
R04,East Suburb - Mall Plaza,BUS-255,Mini,2025-03-14,15:00,16:20,5,11,770.0,15.59,D003,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-124,AC,2025-03-06,16:15,17:34,4,29,2639.0,11.2,D015,Clear,Weekday,Completed
R02,North Station - University,BUS-147,AC,2025-01-21,06:00,06:38,8,22,1716.0,6.09,D008,Rain,Weekday,Completed
R01,City Center - Airport,BUS-140,Standard,2025-04-23,18:30,19:50,13,44,5280.0,15.28,D031,Rain,Weekday,Completed
R01,City Center - Airport,BUS-233,Mini,2025-01-12,13:30,14:51,8,19,2280.0,11.69,D025,Rain,Weekend,Completed
R03,Harbor - Downtown,BUS-307,Mini,2025-02-06,11:45,12:53,15,24,1920.0,9.02,D020,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-383,Electric,2025-01-30,07:30,08:57,24,32,2944.0,0.9,D032,Fog,Weekday,Cancelled
R07,Riverside - Stadium,BUS-323,AC,2025-04-07,20:30,21:12,6,40,3900.0,5.57,D006,Cloudy,Weekday,Completed
R08,South Terminal - Business District,BUS-363,Electric,2025-01-09,09:15,10:00,8,29,3335.0,0.81,D031,Rain,Weekday,Completed
R01,City Center - Airport,BUS-247,Standard,2025-03-30,15:30,16:28,17,33,3720.0,11.33,D026,Clear,Weekend,Delayed
R04,East Suburb - Mall Plaza,BUS-282,Mini,2025-03-24,08:00,09:01,15,25,1750.0,12.53,D032,Clear,Weekday,Completed
R01,City Center - Airport,BUS-235,AC,2025-03-12,07:45,09:02,7,43,6708.0,13.35,D005,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-375,Electric,2025-02-23,13:15,14:35,9,23,2380.5,1.36,D023,Cloudy,Weekend,Delayed
R08,South Terminal - Business District,BUS-175,Standard,2025-04-13,10:45,11:43,13,28,2800.0,7.8,D015,Rain,Weekend,Completed
R06,Old Town - Hospital,BUS-117,Standard,2025-04-27,09:30,10:20,3,26,1300.0,10.02,D018,Cloudy,Weekend,Completed
R07,Riverside - Stadium,BUS-366,Standard,2025-02-05,07:45,09:01,33,36,2700.0,10.55,D031,Fog,Weekday,Delayed
R05,West Gate - Tech Park,BUS-358,Standard,2025-02-04,18:45,20:17,41,45,4050.0,10.36,D038,Clear,Weekday,Delayed
R06,Old Town - Hospital,BUS-335,Standard,2025-01-19,14:00,14:35,0,31,1550.0,7.1,D030,Cloudy,Weekend,Completed
R05,West Gate - Tech Park,BUS-100,Standard,2025-03-07,20:30,21:34,0,41,3690.0,10.37,D036,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-384,Standard,2025-02-19,06:45,07:34,11,42,2940.0,9.64,D010,Fog,Weekday,Completed
R03,Harbor - Downtown,BUS-275,Mini,2025-03-17,06:30,07:47,8,14,1120.0,10.04,D026,Cloudy,Weekday,Completed
R07,Riverside - Stadium,BUS-207,Standard,2025-01-31,19:00,20:27,19,23,1725.0,13.55,D004,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-341,AC,2025-04-01,19:45,20:57,16,19,1976.0,14.08,D007,Storm,Weekday,Completed
R02,North Station - University,BUS-214,AC,2025-04-03,19:15,19:55,10,39,3042.0,7.62,D036,Clear,Weekday,Delayed
R08,South Terminal - Business District,BUS-374,Mini,2025-03-21,07:15,08:25,12,24,2400.0,13.55,D013,Rain,Weekday,Completed
R08,South Terminal - Business District,BUS-204,Standard,2025-03-15,11:30,12:35,17,22,2200.0,8.89,D018,Rain,Weekend,Completed
R07,Riverside - Stadium,BUS-110,Standard,2025-04-07,15:45,16:49,13,39,2925.0,8.78,Unknown,Rain,Weekday,Completed
R07,Riverside - Stadium,BUS-191,AC,2025-04-22,17:30,18:19,16,37,3607.5,7.03,D014,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-263,Mini,2025-01-31,09:00,09:54,0,12,900.0,9.15,D028,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-352,Electric,2025-01-22,11:45,12:45,2,27,2173.5,0.46,D013,Cloudy,Weekday,Completed
R02,North Station - University,BUS-282,Mini,2025-04-23,05:45,07:04,9,23,1380.0,17.4,D001,Rain,Weekday,Completed
R07,Riverside - Stadium,BUS-218,Standard,2025-02-14,07:15,08:41,15,39,2925.0,16.13,D026,Clear,Weekday,Completed
R02,North Station - University,BUS-317,AC,2025-03-10,19:30,20:23,11,37,2886.0,11.08,D015,Clear,Weekday,Completed
R02,North Station - University,BUS-187,Electric,2025-02-27,17:45,18:37,10,40,2760.0,0.88,D015,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-338,AC,2025-03-05,13:15,14:25,23,29,2827.5,9.33,D028,Storm,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-228,Standard,2025-01-01,18:30,19:27,14,37,2590.0,9.22,D013,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-225,AC,2025-03-03,22:00,22:59,25,40,5200.0,7.34,D006,Clear,Weekday,Cancelled
R06,Old Town - Hospital,BUS-329,Mini,2025-01-15,19:45,20:40,3,20,1000.0,9.29,D011,Cloudy,Weekday,Completed
R02,North Station - University,BUS-338,Electric,2025-03-19,13:00,13:57,2,33,2277.0,1.79,D018,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-129,Mini,2025-02-05,15:30,16:35,3,24,1920.0,12.57,D039,Storm,Weekday,Completed
R01,City Center - Airport,BUS-313,Standard,2025-02-09,18:15,19:35,23,37,4440.0,14.61,D037,Rain,Weekend,Delayed
R08,South Terminal - Business District,BUS-244,Standard,2025-03-26,18:45,20:06,22,46,4600.0,10.22,D038,Cloudy,Weekday,Delayed
R05,West Gate - Tech Park,BUS-147,Standard,2025-01-31,06:30,07:30,4,31,2790.0,11.41,D010,Clear,Weekday,Completed
R01,City Center - Airport,BUS-247,Electric,2025-01-02,13:45,14:52,6,37,5106.0,1.39,D029,Clear,Weekday,Completed
R01,City Center - Airport,BUS-160,AC,2025-03-26,10:00,10:56,0,28,4368.0,10.09,D002,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-137,Standard,2025-01-12,08:30,10:00,17,36,3600.0,14.49,D004,Clear,Weekend,Completed
R06,Old Town - Hospital,BUS-322,Mini,2025-03-03,12:45,14:04,4,19,950.0,16.36,D028,Clear,Weekday,Cancelled
R06,Old Town - Hospital,BUS-261,Mini,2025-03-06,11:45,12:25,0,16,800.0,6.66,D024,Clear,Weekday,Completed
R02,North Station - University,BUS-269,Standard,2025-03-08,08:30,09:52,13,35,2100.0,15.98,D006,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-220,Standard,2025-01-15,10:30,11:25,1,38,2850.0,9.92,D029,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-342,Standard,2025-03-11,21:30,23:11,26,42,3780.0,10.69,D010,Rain,Weekday,Cancelled
R06,Old Town - Hospital,BUS-291,AC,2025-04-17,18:15,19:13,18,43,2795.0,9.61,D008,Rain,Weekday,Completed
R05,West Gate - Tech Park,BUS-211,Electric,2025-04-13,10:00,10:50,10,28,2898.0,0.33,D006,Storm,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-353,Standard,2025-01-12,21:45,22:46,4,28,1960.0,9.36,D002,Clear,Weekend,Completed
R07,Riverside - Stadium,BUS-132,Electric,2025-04-23,15:30,16:59,22,33,2415.0,0.85,D023,Clear,Weekday,Delayed
R08,South Terminal - Business District,BUS-369,Standard,2025-01-08,07:00,07:48,6,45,4500.0,11.84,D029,Clear,Weekday,Completed
R02,North Station - University,BUS-374,AC,2025-02-24,18:30,19:59,21,37,2886.0,13.88,D018,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-386,Electric,2025-01-31,11:00,12:25,13,27,2173.5,0.85,D028,Rain,Weekday,Cancelled
R07,Riverside - Stadium,BUS-329,AC,2025-01-21,15:15,15:55,3,19,1852.5,6.31,D019,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-187,Electric,2025-04-10,11:00,12:28,36,31,1782.5,1.93,D003,Rain,Weekday,Cancelled
R08,South Terminal - Business District,BUS-342,AC,2025-03-27,15:00,15:39,9,23,2990.0,7.11,D006,Rain,Weekday,Completed
R01,City Center - Airport,BUS-367,Standard,2025-02-16,06:45,07:54,16,35,4200.0,12.68,D015,Fog,Weekend,Delayed
R04,East Suburb - Mall Plaza,BUS-278,Standard,2025-02-08,11:30,12:52,11,21,1470.0,13.26,D019,Fog,Weekend,Delayed
R08,South Terminal - Business District,BUS-164,Standard,2025-03-19,07:00,08:24,15,49,4900.0,13.3,D025,Cloudy,Weekday,Completed
R08,South Terminal - Business District,BUS-150,AC,2025-03-30,08:45,10:10,13,35,4550.0,10.09,D029,Cloudy,Weekend,Completed
R01,City Center - Airport,BUS-166,Standard,2025-02-15,13:30,14:28,4,18,2160.0,9.03,D008,Clear,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-212,Standard,2025-04-30,22:15,22:54,9,31,2170.0,7.04,D039,Clear,Weekday,Delayed
R05,West Gate - Tech Park,BUS-344,Mini,2025-03-10,09:30,10:47,7,13,1170.0,13.36,D018,Storm,Weekday,Completed
R01,City Center - Airport,BUS-360,Mini,2025-02-20,20:15,21:31,12,23,2760.0,11.28,D036,Clear,Weekday,Completed
R02,North Station - University,BUS-133,Standard,2025-02-06,17:45,18:50,7,45,2700.0,7.39,D013,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-116,AC,2025-02-11,18:00,19:26,30,44,2860.0,8.34,D002,Rain,Weekday,Delayed
R05,West Gate - Tech Park,BUS-257,Standard,2025-03-14,06:00,06:49,11,36,3240.0,6.6,D002,Rain,Weekday,Completed
R01,City Center - Airport,BUS-291,AC,2025-01-14,22:15,23:29,6,44,6864.0,8.88,D040,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-310,Standard,2025-01-21,19:00,20:03,1,40,3000.0,14.1,D012,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-153,AC,2025-01-22,19:15,20:36,12,25,2275.0,12.9,D001,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-394,Electric,2025-03-07,14:15,14:57,12,23,2645.0,1.39,D028,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-199,Standard,2025-02-28,16:15,16:58,10,33,2310.0,6.18,D035,Rain,Weekday,Delayed
R05,West Gate - Tech Park,BUS-270,Standard,2025-04-22,19:45,20:47,1,28,2520.0,10.89,D029,Cloudy,Weekday,Delayed
R02,North Station - University,BUS-298,Standard,2025-01-16,13:00,14:14,6,26,1560.0,14.89,D033,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-112,Standard,2025-01-15,19:45,20:17,0,41,2050.0,3.99,D026,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-380,Standard,2025-01-14,06:00,07:11,7,30,3000.0,15.85,D033,Clear,Weekday,Cancelled
R03,Harbor - Downtown,BUS-183,Standard,2025-02-17,08:15,09:02,9,36,2880.0,7.65,D039,Clear,Weekday,Completed
R03,Harbor - Downtown,BUS-232,AC,2025-02-25,18:15,18:59,11,35,3640.0,6.49,D010,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-140,Standard,2025-04-05,06:45,07:18,3,41,3075.0,8.29,D002,Cloudy,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-307,AC,2025-01-08,08:15,09:31,3,35,3185.0,15.92,D033,Clear,Weekday,Delayed
R07,Riverside - Stadium,BUS-288,AC,2025-02-01,08:45,10:09,9,27,2632.5,11.86,D017,Cloudy,Weekend,Cancelled
R05,West Gate - Tech Park,BUS-314,Standard,2025-04-04,10:00,11:35,22,43,3870.0,11.29,D032,Clear,Weekday,Delayed
R04,East Suburb - Mall Plaza,BUS-103,AC,2025-03-12,17:45,19:01,10,32,2912.0,11.32,D031,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-120,Standard,2025-04-16,18:15,19:20,10,48,5760.0,12.64,D031,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-190,Mini,2025-04-12,06:45,07:32,7,21,1575.0,10.82,D032,Cloudy,Weekend,Delayed
R07,Riverside - Stadium,BUS-182,Standard,2025-03-22,20:30,21:45,13,34,2550.0,10.9,D037,Storm,Weekend,Completed
R03,Harbor - Downtown,BUS-299,AC,2025-03-31,14:15,15:27,4,43,4472.0,16.66,D037,Storm,Weekday,Completed
R03,Harbor - Downtown,BUS-349,Mini,2025-01-23,06:30,07:13,5,24,1920.0,9.05,D039,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-164,Electric,2025-03-11,06:30,07:12,12,20,1610.0,1.71,D036,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-161,AC,2025-04-11,19:15,20:22,3,40,3900.0,14.68,D027,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-175,AC,2025-02-14,07:15,08:06,14,37,2405.0,9.67,D029,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-272,Standard,2025-01-25,06:00,06:41,11,23,1840.0,7.74,D001,Fog,Weekend,Completed
R05,West Gate - Tech Park,BUS-217,Standard,2025-04-17,08:15,09:03,8,46,4140.0,10.22,D006,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-207,AC,2025-02-20,16:30,17:07,7,22,2145.0,8.55,Unknown,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-244,Standard,2025-02-27,18:15,19:56,30,48,2400.0,10.67,D038,Storm,Weekday,Delayed
R08,South Terminal - Business District,BUS-303,Standard,2025-01-28,09:15,10:04,6,47,4700.0,8.68,D025,Rain,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-134,Mini,2025-03-05,17:00,18:12,17,25,1750.0,9.83,D011,Clear,Weekday,Completed
R07,Riverside - Stadium,BUS-304,AC,2025-02-01,19:00,20:02,10,22,2145.0,7.27,D015,Fog,Weekend,Completed
R03,Harbor - Downtown,BUS-216,AC,2025-03-01,07:30,08:41,11,29,3016.0,14.53,D026,Storm,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-270,AC,2025-01-13,10:00,11:05,0,37,3367.0,9.09,D026,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-281,AC,2025-01-11,09:30,10:36,3,31,3627.0,14.5,D005,Clear,Weekend,Delayed
R06,Old Town - Hospital,BUS-248,Mini,2025-03-27,19:00,20:16,1,13,650.0,16.28,D009,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-105,Standard,2025-03-19,09:30,10:37,10,32,1600.0,7.98,D016,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-278,AC,2025-01-29,11:15,12:00,4,31,3224.0,9.01,D021,Clear,Weekday,Completed
R08,South Terminal - Business District,BUS-260,Standard,2025-03-24,17:00,17:54,20,35,3500.0,8.99,D029,Fog,Weekday,Completed
R08,South Terminal - Business District,BUS-220,Standard,2025-04-26,18:45,20:04,28,38,3800.0,10.43,D019,Storm,Weekend,Delayed
R08,South Terminal - Business District,BUS-252,Standard,2025-03-30,18:00,19:05,28,30,3000.0,9.7,D030,Fog,Weekend,Delayed
R04,East Suburb - Mall Plaza,BUS-210,Standard,2025-03-01,08:00,08:42,6,34,2380.0,6.23,D040,Clear,Weekend,Cancelled
R05,West Gate - Tech Park,BUS-314,Standard,2025-01-13,07:00,07:56,15,49,4410.0,7.17,D036,Clear,Weekday,Completed
R01,City Center - Airport,BUS-127,Standard,2025-02-13,14:00,14:36,6,29,3480.0,5.99,D009,Cloudy,Weekday,Cancelled
R06,Old Town - Hospital,BUS-347,Standard,2025-04-07,16:30,17:35,13,36,1800.0,9.38,D038,Clear,Weekday,Completed
R02,North Station - University,BUS-183,Electric,2025-03-18,17:00,17:57,14,38,2622.0,0.0,Unknown,Clear,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-354,AC,2025-02-08,20:15,21:29,6,33,3003.0,15.47,D007,Rain,Weekend,Completed
R05,West Gate - Tech Park,BUS-127,Standard,2025-04-26,16:15,17:12,5,34,3060.0,11.69,D028,Rain,Weekend,Cancelled
R05,West Gate - Tech Park,BUS-137,AC,2025-04-22,07:00,08:10,18,34,3978.0,9.15,D006,Clear,Weekday,Delayed
R02,North Station - University,BUS-317,AC,2025-02-12,17:00,18:02,8,43,3354.0,9.42,D040,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-175,Standard,2025-04-20,21:15,22:36,20,40,2000.0,13.99,D032,Rain,Weekend,Completed
R05,West Gate - Tech Park,BUS-196,Standard,2025-02-11,07:00,07:44,6,49,4410.0,6.59,D033,Clear,Weekday,Completed
R02,North Station - University,BUS-214,Electric,2025-04-13,13:15,14:06,0,18,1242.0,0.36,D003,Clear,Weekend,Completed
R05,West Gate - Tech Park,BUS-217,Mini,2025-01-31,06:00,07:06,2,13,1170.0,13.96,D030,Cloudy,Weekday,Completed
R02,North Station - University,BUS-381,AC,2025-02-22,07:00,07:56,10,29,2262.0,9.16,D029,Clear,Weekend,Completed
R04,East Suburb - Mall Plaza,BUS-158,AC,2025-04-28,18:45,20:07,15,37,3367.0,14.85,D025,Rain,Weekday,Completed
R03,Harbor - Downtown,BUS-122,Standard,2025-01-30,08:30,09:53,10,42,3360.0,14.5,D040,Clear,Weekday,Completed
R06,Old Town - Hospital,BUS-384,Standard,2025-03-22,19:15,20:14,6,19,950.0,8.99,D025,Clear,Weekend,Delayed
R06,Old Town - Hospital,BUS-393,Standard,2025-04-06,19:30,20:12,11,32,1600.0,5.08,D024,Rain,Weekend,Completed
R02,North Station - University,BUS-214,Electric,2025-01-25,19:15,20:09,2,15,1035.0,1.34,D034,Cloudy,Weekend,Completed
R05,West Gate - Tech Park,BUS-200,Standard,2025-01-24,20:15,21:37,25,32,2880.0,11.88,D012,Rain,Weekday,Delayed
R03,Harbor - Downtown,BUS-194,Electric,2025-01-18,05:15,05:45,0,30,2760.0,1.98,D022,Clear,Weekend,Completed
R02,North Station - University,BUS-171,Standard,2025-01-12,07:00,08:25,11,40,2400.0,14.9,D037,Cloudy,Weekend,Completed
R07,Riverside - Stadium,BUS-288,AC,2025-04-27,06:15,06:47,2,17,1657.5,6.95,D039,Clear,Weekend,Completed
R06,Old Town - Hospital,BUS-118,AC,2025-02-07,07:30,08:27,5,39,2535.0,6.93,D028,Clear,Weekday,Completed
R05,West Gate - Tech Park,BUS-354,AC,2025-04-01,06:45,08:10,22,40,4680.0,8.89,D023,Storm,Weekday,Delayed
R01,City Center - Airport,BUS-241,Standard,2025-04-01,12:00,12:52,4,33,5880.0,6.91,Unknown,Clear,Weekday,Cancelled
R02,North Station - University,BUS-191,AC,2025-01-30,09:30,10:32,6,33,2106.0,10.21,D022,Rain,Weekday,Cancelled
R03,Harbor - Downtown,BUS-124,Standard,2025-01-23,18:45,20:06,21,45,3600.0,10.37,D013,Clear,Weekday,Delayed
R07,Riverside - Stadium,BUS-243,Standard,2025-02-20,13:45,14:36,7,37,2775.0,9.01,D009,Rain,Weekday,Completed
R02,North Station - University,BUS-297,Standard,2025-04-30,05:45,06:28,6,43,2580.0,6.96,D005,Fog,Weekday,Completed
R04,East Suburb - Mall Plaza,BUS-138,Mini,2025-04-29,08:30,09:16,14,20,1400.0,8.75,D009,Rain,Weekday,Cancelled
R07,Riverside - Stadium,BUS-104,Mini,2025-01-25,19:30,20:30,7,18,1350.0,12.09,D003,Clear,Weekend,Delayed
R02,North Station - University,BUS-336,AC,2025-04-28,22:15,22:55,0,27,2106.0,8.02,D032,Clear,Weekday,Cancelled
R01,City Center - Airport,BUS-260,Standard,2025-03-17,06:00,07:26,17,46,5520.0,11.26,D007,Cloudy,Weekday,Completed
R01,City Center - Airport,BUS-215,Standard,2025-01-12,15:45,16:30,7,39,4680.0,9.03,D011,Clear,Weekend,Delayed
R06,Old Town - Hospital,BUS-318,Mini,2025-03-08,06:00,06:54,8,12,600.0,7.26,Unknown,Rain,Weekend,Completed
R05,West Gate - Tech Park,BUS-150,Mini,2025-01-22,15:00,16:24,14,23,2070.0,12.39,D021,Rain,Weekday,Completed
R02,North Station - University,BUS-315,Standard,2025-02-06,14:45,15:48,14,21,1260.0,9.22,D022,Rain,Weekday,Completed
R02,North Station - University,BUS-218,Standard,2025-03-08,20:00,21:04,1,34,2040.0,11.03,D018,Clear,Weekend,Completed
