Transaction ID,Customer ID,Product Category,Product Name,Quantity,Unit Price,Total Amount,Purchase Date,Customer City,Payment Method
101283,C0111,Beauty,Face Wash,2.0,3603.51,7207.02,2024-06-19,Hyderabad,Debit Card
100434,C0340,Home & Kitchen,Towel,4.0,7250.77,29003.08,2024-01-17,Rawalpindi,Cash
101591,C0573,Home & Kitchen,Frying Pan,3.0,6471.92,19415.76,2025-02-18,Quetta,Bank Transfer
101091,C0468,Groceries,Bread Loaf,2.0,2414.39,4828.78,2024-10-16,Lahore,Credit Card
101035,C0373,Beauty,Shampoo,4.0,2942.56,11770.24,2024-03-26,Karachi,Mobile Wallet
100339,C0412,Sports,Dumbbell Set,3.0,4822.57,14467.71,2025-10-02,Unknown,Mobile Wallet
100497,C0587,Electronics,Power Bank,4.0,81261.42,325045.68,2024-02-23,Faisalabad,Debit Card
100612,C0046,Clothing,T-Shirt,3.0,6863.54,20590.62,2025-12-22,Rawalpindi,Bank Transfer
101279,C0317,Home & Kitchen,Dinner Set,3.0,3236.54,9709.62,2024-11-06,Hyderabad,Unknown
101403,C0361,Sports,Running Shoes,5.0,12115.8,60579.0,2025-07-08,Lahore,Cash
100025,C0338,Sports,Cricket Bat,1.0,8878.02,8878.02,2024-09-14,Lahore,Cash
100719,C0157,Sports,Football,2.0,454.06,908.12,2024-10-24,Rawalpindi,Debit Card
100245,C0581,Sports,Football,3.0,13972.41,41917.23,2024-12-14,Faisalabad,Mobile Wallet
101241,C0295,Electronics,Wireless Earbuds,1.0,18968.41,18968.41,2024-12-08,Peshawar,Mobile Wallet
100184,C0305,Electronics,Power Bank,5.0,73765.07,368825.35,2025-06-01,Karachi,Cash
100253,C0289,Electronics,Wireless Earbuds,4.0,19422.75,77691.0,2024-06-22,Karachi,Bank Transfer
100225,C0337,Sports,Water Bottle,2.0,11559.84,23119.68,2024-01-28,Quetta,Credit Card
100906,C0145,Groceries,Cooking Oil 1L,3.0,2247.82,6743.46,2024-07-02,Rawalpindi,Bank Transfer
101453,C0323,Groceries,Bread Loaf,4.0,691.64,2766.56,2025-03-28,Rawalpindi,Debit Card
101299,C0531,Electronics,Monitor,3.0,109507.3,328521.9,2024-06-01,Unknown,Debit Card
100388,C0047,Home & Kitchen,Water Bottle,1.0,1369.28,1369.28,2024-11-20,Karachi,Credit Card
100386,C0367,Groceries,Cooking Oil 1L,2.0,1877.64,3755.28,2025-02-25,Rawalpindi,Bank Transfer
100181,C0585,Sports,Cricket Bat,1.0,2725.6,2725.6,2025-11-13,Faisalabad,Bank Transfer
100691,C0064,Beauty,Hair Oil,3.0,3249.67,9749.01,2024-07-24,Rawalpindi,Cash
100679,C0241,Electronics,Monitor,5.0,12341.27,61706.35,2025-06-08,Islamabad,Credit Card
101552,C0085,Home & Kitchen,Water Bottle,2.0,7943.28,15886.56,2024-08-04,Faisalabad,Bank Transfer
101514,C0324,Beauty,Shampoo,5.0,1002.68,5013.4,2024-04-28,Multan,Bank Transfer
100092,C0254,Home & Kitchen,Water Bottle,1.0,2074.6,2074.6,2025-10-01,Rawalpindi,Debit Card
101164,C0336,Clothing,Jacket,1.0,7898.36,7898.36,2024-09-07,Islamabad,Bank Transfer
101338,C0573,Groceries,Sugar 1kg,3.0,642.08,1926.24,2024-10-09,Faisalabad,Cash
100419,C0384,Groceries,Cooking Oil 1L,2.0,1006.37,2012.74,2025-07-17,Multan,Credit Card
101167,C0345,Sports,Water Bottle,5.0,3791.19,18955.95,2025-01-12,Multan,Credit Card
100294,C0357,Electronics,Wireless Earbuds,3.0,51511.06,154533.18,2024-07-15,Faisalabad,Credit Card
100841,C0446,Home & Kitchen,Water Bottle,2.0,10611.18,21222.36,2025-05-04,Multan,Mobile Wallet
101087,C0235,Sports,Gym Gloves,5.0,686.31,3431.55,2024-11-20,Multan,Bank Transfer
101614,C0265,Clothing,Dress,2.0,4315.19,8630.38,2025-09-23,Quetta,Bank Transfer
100277,C0334,Sports,Football,4.0,581.1,2324.4,2025-05-03,Hyderabad,Mobile Wallet
100550,C0168,Clothing,Sneakers,1.0,6998.17,6998.17,2025-12-03,Multan,Bank Transfer
100737,C0372,Groceries,Biscuits,1.0,2149.5,2149.5,2024-10-09,Faisalabad,Cash
100291,C0378,Groceries,Bread Loaf,4.0,372.88,1491.52,2025-08-12,Islamabad,Credit Card
101119,C0196,Clothing,Jacket,4.0,7036.59,28146.36,2025-05-25,Quetta,Bank Transfer
101641,C0265,Groceries,Sugar 1kg,4.0,2249.55,8998.2,2025-01-20,Quetta,Cash
100663,C0283,Clothing,Dress,2.0,1184.94,2369.88,2025-12-17,Lahore,Mobile Wallet
101568,C0043,Clothing,Hoodie,5.0,7070.25,35351.25,2024-09-20,Karachi,Bank Transfer
100031,C0288,Clothing,Dress,2.0,3295.15,6590.3,2025-12-08,Multan,Unknown
101063,C0149,Electronics,Power Bank,4.0,48090.7,192362.8,2024-04-18,Multan,Cash
100172,C0121,Home & Kitchen,Towel,1.0,7520.6,7520.6,2024-04-28,Faisalabad,Bank Transfer
100552,C0352,Groceries,Biscuits,3.0,388.72,1166.16,2024-04-23,Lahore,Credit Card
101451,C0508,Clothing,T-Shirt,2.0,7883.51,15767.02,2024-06-02,Rawalpindi,Debit Card
100671,C0404,Electronics,Power Bank,3.0,39538.15,118614.45,2024-03-16,Multan,Mobile Wallet
100720,C0320,Groceries,Rice 5kg,3.0,311.25,933.75,2024-09-10,Multan,Bank Transfer
100005,C0390,Beauty,Body Lotion,1.0,990.82,990.82,2025-04-02,Multan,Debit Card
100632,C0402,Electronics,Bluetooth Speaker,1.0,31230.5,31230.5,2025-06-19,Quetta,Bank Transfer
100298,C0419,Beauty,Shampoo,4.0,1827.51,7310.04,2025-05-18,Karachi,Credit Card
101301,C0069,Clothing,Jacket,1.0,7689.24,7689.24,2025-04-23,Unknown,Cash
101607,C0488,Home & Kitchen,Bed Sheet,2.0,3731.21,7462.42,2024-03-27,Unknown,Mobile Wallet
101481,C0460,Groceries,Milk 1L,5.0,2128.16,10640.8,2025-02-02,Faisalabad,Bank Transfer
100725,C0352,Groceries,Bread Loaf,4.0,427.56,1710.24,2025-03-02,Lahore,Bank Transfer
100923,C0067,Electronics,Laptop,2.0,23233.53,46467.06,2024-04-03,Faisalabad,Cash
100806,C0295,Clothing,Jeans,3.0,3198.42,9595.26,2024-12-16,Karachi,Credit Card
100597,C0485,Home & Kitchen,Dinner Set,3.0,6671.3,20013.9,2024-10-17,Multan,Credit Card
101447,C0337,Electronics,Wireless Earbuds,2.0,108800.5,217601.0,2024-06-27,Islamabad,Debit Card
100144,C0365,Sports,Dumbbell Set,1.0,14725.32,14725.32,2024-02-24,Islamabad,Cash
100883,C0067,Electronics,Smartphone,5.0,64073.62,320368.1,2025-06-23,Lahore,Cash
101021,C0583,Groceries,Milk 1L,3.0,384.44,1153.32,2024-08-21,Hyderabad,Bank Transfer
100296,C0156,Beauty,Hair Oil,4.0,3976.58,15906.32,2024-04-03,Unknown,Cash
101595,C0593,Electronics,Smartphone,2.0,10018.51,20037.02,2025-02-19,Karachi,Unknown
101227,C0474,Groceries,Sugar 1kg,5.0,964.39,4821.95,2025-04-13,Rawalpindi,Bank Transfer
100729,C0328,Electronics,USB-C Cable,4.0,115229.87,460919.48,2025-10-11,Islamabad,Cash
100711,C0112,Groceries,Bread Loaf,4.0,2368.63,9474.52,2024-08-03,Multan,Unknown
101138,C0229,Beauty,Sunscreen,5.0,1439.59,7197.95,2025-01-17,Rawalpindi,Cash
100549,C0289,Electronics,Laptop,3.0,89152.42,267457.26,2025-05-28,Islamabad,Mobile Wallet
100901,C0568,Clothing,Jeans,3.0,7470.56,22411.68,2025-05-04,Sialkot,Bank Transfer
101472,C0507,Electronics,Power Bank,4.0,59637.25,238549.0,2024-01-14,Hyderabad,Credit Card
101179,C0519,Beauty,Lipstick,4.0,3719.68,14878.72,2025-08-15,Lahore,Credit Card
100976,C0381,Groceries,Biscuits,1.0,1067.08,1067.08,2024-11-16,Quetta,Mobile Wallet
101305,C0009,Groceries,Rice 5kg,1.0,871.29,871.29,2024-11-05,Multan,Mobile Wallet
100327,C0023,Groceries,Bread Loaf,3.0,1018.11,3054.33,2025-11-15,Faisalabad,Bank Transfer
101107,C0141,Sports,Dumbbell Set,1.0,9077.24,9077.24,2025-03-12,Rawalpindi,Debit Card
101216,C0201,Sports,Cricket Bat,1.0,13915.97,13915.97,2024-05-01,Quetta,Mobile Wallet
100027,C0038,Electronics,Monitor,4.0,68844.57,275378.28,2025-08-22,Multan,Bank Transfer
101417,C0452,Groceries,Rice 5kg,4.0,2359.41,9437.64,2024-10-08,Rawalpindi,Unknown
101438,C0241,Beauty,Sunscreen,1.0,4513.83,4513.83,2025-11-11,Multan,Bank Transfer
101401,C0566,Beauty,Lipstick,5.0,4287.75,21438.75,2024-01-17,Karachi,Debit Card
101400,C0565,Groceries,Cooking Oil 1L,2.0,2372.43,4744.86,2025-01-19,Faisalabad,Debit Card
100155,C0495,Clothing,Dress,5.0,3914.15,19570.75,2024-02-14,Multan,Cash
100752,C0079,Home & Kitchen,Mug,2.0,5302.24,10604.48,2025-10-14,Karachi,Credit Card
100405,C0093,Groceries,Rice 5kg,2.0,572.87,1145.74,2025-06-02,Karachi,Bank Transfer
101500,C0587,Groceries,Bread Loaf,3.0,915.92,2747.76,2025-07-20,Multan,Unknown
100910,C0237,Beauty,Face Wash,4.0,1296.23,5184.92,2024-08-09,Islamabad,Bank Transfer
100057,C0149,Electronics,Wireless Earbuds,5.0,104429.0,522145.0,2024-12-13,Multan,Bank Transfer
100121,C0044,Groceries,Bread Loaf,3.0,85.66,256.98,2025-05-19,Karachi,Bank Transfer
100611,C0177,Beauty,Lipstick,2.0,1855.5,3711.0,2024-08-12,Quetta,Cash
101329,C0082,Electronics,Smartwatch,1.0,17645.86,17645.86,2024-12-14,Sialkot,Credit Card
101244,C0328,Beauty,Hair Oil,2.0,1412.03,2824.06,2025-10-28,Peshawar,Debit Card
100488,C0099,Sports,Gym Gloves,1.0,12152.47,12152.47,2025-09-02,Faisalabad,Bank Transfer
101652,C0571,Beauty,Lipstick,1.0,1582.12,1582.12,2025-07-02,Faisalabad,Mobile Wallet
101621,C0368,Clothing,Sneakers,5.0,6573.49,32867.45,2024-12-08,Quetta,Bank Transfer
100616,C0578,Groceries,Eggs Dozen,2.0,1376.24,2752.48,2025-09-16,Sialkot,Credit Card
100222,C0101,Home & Kitchen,Mug,3.0,6365.37,19096.11,2025-02-23,Quetta,Bank Transfer
100941,C0278,Home & Kitchen,Water Bottle,3.0,6010.82,18032.46,2025-10-21,Hyderabad,Unknown
101674,C0403,Groceries,Sugar 1kg,5.0,2360.68,11803.4,2025-08-26,Islamabad,Mobile Wallet
101022,C0086,Beauty,Hair Oil,5.0,2297.41,11487.05,2025-10-04,Lahore,Cash
101229,C0307,Electronics,Smartphone,5.0,99964.32,499821.6,2024-10-14,Faisalabad,Debit Card
100626,C0477,Clothing,Sneakers,2.0,4394.85,8789.7,2024-11-04,Sialkot,Mobile Wallet
101424,C0015,Electronics,USB-C Cable,5.0,94351.39,471756.95,2025-11-28,Faisalabad,Cash
101111,C0250,Groceries,Cooking Oil 1L,4.0,2144.68,8578.72,2025-04-11,Faisalabad,Unknown
101353,C0117,Home & Kitchen,Pillow,4.0,6088.66,24354.64,2024-06-08,Faisalabad,Bank Transfer
101250,C0014,Beauty,Perfume,3.0,2592.35,7777.05,2024-12-06,Rawalpindi,Cash
100016,C0113,Electronics,Laptop,3.0,33425.36,100276.08,2025-05-09,Karachi,Debit Card
100937,C0087,Beauty,Hair Oil,1.0,2376.0,2376.0,2025-04-03,Islamabad,Debit Card
101230,C0056,Electronics,Monitor,2.0,47890.35,95780.7,2025-12-20,Peshawar,Credit Card
100795,C0136,Home & Kitchen,Bed Sheet,1.0,7714.92,7714.92,2024-12-27,Peshawar,Mobile Wallet
101323,C0202,Groceries,Cooking Oil 1L,2.0,1847.19,3694.38,2024-10-07,Quetta,Credit Card
100631,C0057,Groceries,Sugar 1kg,2.0,2083.7,4167.4,2025-02-11,Rawalpindi,Bank Transfer
100422,C0120,Beauty,Body Lotion,5.0,1430.42,7152.1,2024-11-05,Lahore,Credit Card
101280,C0497,Clothing,Sneakers,5.0,532.58,2662.9,2025-05-09,Faisalabad,Credit Card
100984,C0481,Home & Kitchen,Mug,4.0,2387.87,9551.48,2024-05-03,Rawalpindi,Mobile Wallet
101007,C0403,Sports,Dumbbell Set,4.0,663.68,2654.72,2025-05-28,Multan,Credit Card
101341,C0439,Home & Kitchen,Water Bottle,1.0,4058.52,4058.52,2025-02-22,Islamabad,Bank Transfer
100670,C0158,Electronics,Smartwatch,3.0,16243.99,48731.97,2024-12-28,Rawalpindi,Mobile Wallet
100315,C0549,Groceries,Biscuits,3.0,2487.05,7461.15,2025-10-01,Quetta,Bank Transfer
100825,C0203,Electronics,Smartphone,3.0,54801.77,164405.31,2025-09-24,Rawalpindi,Mobile Wallet
100949,C0229,Beauty,Sunscreen,2.0,423.22,846.44,2024-07-02,Multan,Credit Card
100767,C0521,Home & Kitchen,Pillow,2.0,3823.75,7647.5,2025-10-28,Hyderabad,Cash
100365,C0153,Electronics,Laptop,1.0,75969.43,75969.43,2025-06-15,Faisalabad,Bank Transfer
100800,C0133,Sports,Gym Gloves,1.0,7428.68,7428.68,2025-08-27,Peshawar,Credit Card
101412,C0287,Sports,Dumbbell Set,1.0,10980.68,10980.68,2024-07-04,Lahore,Cash
101264,C0361,Electronics,USB-C Cable,4.0,107090.04,428360.16,2024-03-25,Lahore,Bank Transfer
100377,C0569,Sports,Running Shoes,5.0,1880.04,9400.2,2025-05-09,Quetta,Debit Card
100372,C0151,Home & Kitchen,Towel,2.0,1841.07,3682.14,2025-11-12,Lahore,Cash
101656,C0018,Electronics,USB-C Cable,5.0,116436.18,582180.9,2024-12-02,Sialkot,Debit Card
100968,C0364,Groceries,Milk 1L,1.0,2340.16,2340.16,2025-01-23,Peshawar,Credit Card
100908,C0080,Electronics,Monitor,4.0,32785.52,131142.08,2025-02-22,Lahore,Credit Card
101349,C0493,Home & Kitchen,Knife Set,5.0,10949.59,54747.95,2025-04-03,Islamabad,Debit Card
100739,C0174,Beauty,Sunscreen,3.0,2123.46,6370.38,2025-08-26,Islamabad,Mobile Wallet
101159,C0171,Home & Kitchen,Towel,1.0,6635.62,6635.62,2024-07-16,Rawalpindi,Credit Card
100079,C0369,Electronics,Bluetooth Speaker,4.0,58330.48,233321.92,2025-08-08,Islamabad,Debit Card
100989,C0259,Sports,Water Bottle,3.0,9220.31,27660.93,2025-12-19,Sialkot,Cash
101510,C0081,Beauty,Sunscreen,1.0,3445.61,3445.61,2025-03-21,Peshawar,Bank Transfer
100786,C0369,Electronics,Bluetooth Speaker,1.0,66171.34,66171.34,2024-07-09,Hyderabad,Cash
101321,C0167,Electronics,Monitor,2.0,31870.74,63741.48,2024-04-09,Sialkot,Unknown
100426,C0114,Sports,Gym Gloves,5.0,1571.24,7856.2,2024-04-14,Karachi,Mobile Wallet
100013,C0557,Clothing,Socks Pack,3.0,2215.99,6647.97,2025-10-10,Hyderabad,Bank Transfer
101613,C0497,Groceries,Tea Pack,2.0,696.52,1393.04,2024-05-07,Hyderabad,Credit Card
100449,C0596,Beauty,Body Lotion,4.0,1787.6,7150.4,2024-10-21,Peshawar,Mobile Wallet
100865,C0463,Sports,Dumbbell Set,2.0,14022.93,28045.86,2024-05-14,Peshawar,Mobile Wallet
101185,C0517,Groceries,Eggs Dozen,1.0,2389.76,2389.76,2025-12-02,Karachi,Debit Card
100124,C0137,Electronics,USB-C Cable,2.0,67363.08,134726.16,2024-05-07,Islamabad,Debit Card
101681,C0078,Groceries,Eggs Dozen,4.0,1049.01,4196.04,2024-03-02,Lahore,Debit Card
101642,C0266,Clothing,Dress,4.0,1881.47,7525.88,2025-09-19,Lahore,Credit Card
100814,C0340,Clothing,Hoodie,4.0,1583.27,6333.08,2024-10-05,Karachi,Mobile Wallet
100615,C0514,Electronics,Bluetooth Speaker,3.0,46587.1,139761.3,2025-12-11,Karachi,Mobile Wallet
100982,C0235,Home & Kitchen,Frying Pan,1.0,11907.48,11907.48,2024-11-16,Quetta,Cash
101131,C0205,Home & Kitchen,Mug,1.0,10702.83,10702.83,2025-11-06,Sialkot,Cash
100975,C0235,Home & Kitchen,Frying Pan,1.0,3847.67,3847.67,2025-04-19,Faisalabad,Debit Card
100212,C0345,Clothing,Hoodie,3.0,5019.15,15057.45,2025-06-02,Lahore,Cash
101039,C0227,Home & Kitchen,Mug,2.0,4943.61,9887.22,2024-09-10,Peshawar,Cash
100731,C0282,Groceries,Biscuits,5.0,590.05,2950.25,2024-07-17,Faisalabad,Bank Transfer
101598,C0496,Electronics,Smartphone,4.0,94677.68,378710.72,2025-08-10,Sialkot,Credit Card
100191,C0385,Electronics,Smartphone,4.0,23449.57,93798.28,2024-07-22,Quetta,Bank Transfer
101432,C0208,Electronics,Power Bank,2.0,13583.25,27166.5,2024-07-18,Faisalabad,Cash
100636,C0108,Clothing,Socks Pack,3.0,2152.39,6457.17,2025-02-02,Lahore,Bank Transfer
100409,C0139,Home & Kitchen,Bed Sheet,5.0,3640.45,18202.25,2025-03-13,Faisalabad,Credit Card
100393,C0252,Beauty,Face Wash,4.0,1354.66,5418.64,2024-11-18,Faisalabad,Mobile Wallet
100751,C0516,Electronics,USB-C Cable,1.0,33988.44,33988.44,2025-10-18,Sialkot,Bank Transfer
100897,C0591,Home & Kitchen,Bed Sheet,1.0,6919.24,6919.24,2024-02-15,Sialkot,Mobile Wallet
101314,C0201,Home & Kitchen,Mug,4.0,1932.46,7729.84,2024-09-25,Unknown,Bank Transfer
100096,C0324,Sports,Yoga Mat,4.0,9327.23,37308.92,2024-09-16,Faisalabad,Bank Transfer
100863,C0224,Sports,Water Bottle,3.0,3738.59,11215.77,2025-12-17,Quetta,Mobile Wallet
100763,C0364,Home & Kitchen,Mug,5.0,3630.69,18153.45,2025-04-11,Lahore,Mobile Wallet
101042,C0391,Beauty,Hair Oil,5.0,4667.94,23339.7,2024-11-20,Faisalabad,Bank Transfer
101687,C0196,Home & Kitchen,Mug,1.0,5188.75,5188.75,2024-03-16,Rawalpindi,Bank Transfer
100726,C0162,Sports,Running Shoes,4.0,6909.94,27639.76,2025-09-25,Faisalabad,Cash
100170,C0424,Clothing,T-Shirt,2.0,7770.59,15541.18,2024-11-01,Quetta,Mobile Wallet
101093,C0583,Sports,Water Bottle,2.0,11610.77,23221.54,2024-03-16,Karachi,Credit Card
100183,C0455,Beauty,Shampoo,5.0,1688.4,8442.0,2024-11-22,Hyderabad,Bank Transfer
101499,C0566,Home & Kitchen,Knife Set,1.0,9179.5,9179.5,2025-07-20,Rawalpindi,Credit Card
100097,C0296,Groceries,Rice 5kg,2.0,1474.62,2949.24,2024-02-14,Hyderabad,Cash
101421,C0077,Beauty,Perfume,4.0,4931.91,19727.64,2024-06-12,Karachi,Mobile Wallet
100856,C0020,Beauty,Shampoo,2.0,874.59,1749.18,2025-09-18,Lahore,Credit Card
101291,C0241,Groceries,Milk 1L,1.0,1302.9,1302.9,2025-12-19,Lahore,Cash
100728,C0491,Groceries,Cooking Oil 1L,4.0,453.69,1814.76,2024-02-22,Quetta,Debit Card
100267,C0457,Sports,Dumbbell Set,1.0,11489.9,11489.9,2025-07-12,Faisalabad,Debit Card
100102,C0063,Electronics,USB-C Cable,1.0,117101.65,117101.65,2024-03-28,Unknown,Credit Card
100665,C0307,Home & Kitchen,Dinner Set,4.0,1811.92,7247.68,2024-11-04,Unknown,Bank Transfer
101346,C0261,Groceries,Tea Pack,2.0,209.78,419.56,2025-07-11,Faisalabad,Credit Card
101678,C0156,Electronics,Power Bank,1.0,97637.73,97637.73,2024-01-28,Quetta,Debit Card
100788,C0180,Groceries,Sugar 1kg,1.0,1882.3,1882.3,2024-03-12,Multan,Cash
101312,C0046,Sports,Dumbbell Set,4.0,4733.28,18933.12,2025-12-24,Multan,Mobile Wallet
100431,C0406,Sports,Yoga Mat,1.0,8498.44,8498.44,2025-09-15,Multan,Debit Card
100633,C0164,Sports,Cricket Bat,4.0,3777.82,15111.28,2025-12-26,Unknown,Bank Transfer
101049,C0503,Groceries,Milk 1L,5.0,2120.96,10604.8,2025-12-17,Faisalabad,Bank Transfer
101567,C0308,Electronics,Power Bank,3.0,35942.06,107826.18,2025-11-10,Lahore,Cash
101348,C0058,Electronics,Smartphone,5.0,6084.17,30420.85,2025-09-18,Lahore,Credit Card
100757,C0288,Sports,Cricket Bat,5.0,4758.0,23790.0,2024-12-17,Hyderabad,Cash
100235,C0066,Groceries,Milk 1L,5.0,832.45,4162.25,2025-10-27,Hyderabad,Bank Transfer
101120,C0464,Groceries,Eggs Dozen,3.0,1798.71,5396.13,2024-11-13,Multan,Credit Card
100964,C0529,Groceries,Sugar 1kg,5.0,1433.93,7169.65,2025-06-25,Lahore,Cash
101304,C0567,Clothing,Hoodie,4.0,6043.44,24173.76,2025-10-14,Faisalabad,Credit Card
100776,C0455,Home & Kitchen,Bed Sheet,3.0,7837.29,23511.87,2024-06-23,Lahore,Debit Card
101589,C0074,Home & Kitchen,Pillow,3.0,7982.48,23947.44,2025-10-28,Karachi,Cash
100154,C0501,Sports,Gym Gloves,1.0,7430.23,7430.23,2024-09-09,Faisalabad,Unknown
101189,C0068,Electronics,Laptop,2.0,17372.03,34744.06,2024-07-27,Multan,Bank Transfer
100724,C0311,Groceries,Sugar 1kg,4.0,1093.81,4375.24,2024-06-12,Peshawar,Credit Card
101449,C0332,Electronics,Wireless Earbuds,4.0,40468.17,161872.68,2024-10-05,Quetta,Debit Card
101516,C0224,Electronics,Laptop,1.0,116454.08,116454.08,2024-09-21,Karachi,Mobile Wallet
100176,C0495,Clothing,Hoodie,2.0,7638.59,15277.18,2025-12-24,Lahore,Mobile Wallet
101582,C0376,Beauty,Face Wash,2.0,1112.27,2224.54,2025-12-21,Sialkot,Bank Transfer
100915,C0461,Electronics,Power Bank,5.0,65562.4,327812.0,2025-04-21,Lahore,Debit Card
101545,C0399,Clothing,Hoodie,1.0,3120.86,3120.86,2024-07-08,Lahore,Debit Card
100654,C0507,Home & Kitchen,Pillow,4.0,11687.15,46748.6,2024-04-04,Lahore,Debit Card
100790,C0375,Groceries,Sugar 1kg,1.0,2423.57,2423.57,2025-07-23,Rawalpindi,Credit Card
101204,C0238,Home & Kitchen,Pillow,3.0,8161.14,24483.42,2024-06-14,Unknown,Bank Transfer
100614,C0199,Sports,Cricket Bat,1.0,3121.73,3121.73,2024-04-14,Karachi,Debit Card
100674,C0179,Clothing,Cap,2.0,4220.32,8440.64,2025-02-26,Lahore,Mobile Wallet
100785,C0197,Sports,Running Shoes,4.0,4451.83,17807.32,2025-04-26,Sialkot,Cash
100451,C0315,Electronics,Monitor,2.0,59106.46,118212.92,2025-12-08,Sialkot,Cash
101370,C0321,Groceries,Eggs Dozen,3.0,707.33,2121.99,2024-10-09,Multan,Credit Card
100820,C0363,Beauty,Shampoo,3.0,4730.65,14191.95,2024-08-10,Multan,Mobile Wallet
101637,C0195,Groceries,Cooking Oil 1L,4.0,2251.23,9004.92,2024-06-24,Sialkot,Mobile Wallet
101592,C0031,Beauty,Face Wash,4.0,2093.39,8373.56,2025-06-21,Peshawar,Cash
100532,C0090,Sports,Water Bottle,2.0,4999.15,9998.3,2025-09-18,Faisalabad,Bank Transfer
101388,C0047,Groceries,Cooking Oil 1L,4.0,2099.19,8396.76,2024-09-06,Rawalpindi,Bank Transfer
100190,C0263,Home & Kitchen,Dinner Set,1.0,8678.96,8678.96,2025-12-11,Sialkot,Bank Transfer
101422,C0333,Home & Kitchen,Towel,1.0,7637.52,7637.52,2025-05-21,Peshawar,Debit Card
100437,C0098,Home & Kitchen,Frying Pan,2.0,8130.91,16261.82,2024-12-11,Lahore,Mobile Wallet
100562,C0069,Beauty,Shampoo,1.0,1573.64,1573.64,2024-01-20,Peshawar,Bank Transfer
100658,C0378,Groceries,Rice 5kg,1.0,350.88,350.88,2025-08-04,Sialkot,Credit Card
100403,C0247,Home & Kitchen,Bed Sheet,1.0,2901.63,2901.63,2024-04-07,Unknown,Cash
100028,C0481,Clothing,Hoodie,3.0,7295.74,21887.22,2025-11-28,Faisalabad,Mobile Wallet
101536,C0107,Clothing,Jeans,4.0,4553.97,18215.88,2025-03-19,Peshawar,Bank Transfer
100396,C0303,Beauty,Sunscreen,4.0,3964.63,15858.52,2025-09-13,Rawalpindi,Cash
100755,C0344,Sports,Dumbbell Set,2.0,9226.78,18453.56,2024-05-10,Faisalabad,Cash
100300,C0234,Clothing,Jacket,2.0,1518.42,3036.84,2024-01-27,Islamabad,Debit Card
100591,C0369,Clothing,Hoodie,3.0,3029.98,9089.94,2024-01-17,Quetta,Cash
101531,C0219,Home & Kitchen,Mug,1.0,2032.9,2032.9,2024-06-08,Faisalabad,Bank Transfer
100775,C0367,Groceries,Cooking Oil 1L,1.0,938.93,938.93,2025-08-03,Sialkot,Debit Card
101172,C0168,Beauty,Body Lotion,2.0,3066.39,6132.78,2024-03-25,Multan,Cash
100629,C0070,Clothing,Jeans,3.0,973.3,2919.9,2025-02-24,Faisalabad,Credit Card
101205,C0178,Sports,Yoga Mat,3.0,3581.41,10744.23,2024-04-13,Faisalabad,Bank Transfer
100911,C0112,Beauty,Hair Oil,4.0,4964.94,19859.76,2025-05-11,Rawalpindi,Mobile Wallet
101457,C0455,Beauty,Hair Oil,1.0,4478.83,4478.83,2025-08-04,Hyderabad,Credit Card
101074,C0243,Groceries,Biscuits,2.0,2387.04,4774.08,2024-07-27,Quetta,Debit Card
100469,C0192,Home & Kitchen,Mug,3.0,477.57,1432.71,2025-12-22,Islamabad,Debit Card
101685,C0268,Sports,Yoga Mat,3.0,4915.03,14745.09,2025-08-27,Karachi,Mobile Wallet
101134,C0446,Groceries,Cooking Oil 1L,2.0,1522.19,3044.38,2025-08-03,Hyderabad,Bank Transfer
101086,C0579,Home & Kitchen,Water Bottle,1.0,2604.12,2604.12,2025-03-10,Rawalpindi,Credit Card
100568,C0318,Sports,Cricket Bat,3.0,11280.14,33840.42,2024-06-15,Quetta,Credit Card
101153,C0484,Beauty,Body Lotion,5.0,3392.17,16960.85,2025-11-16,Karachi,Mobile Wallet
100985,C0464,Beauty,Body Lotion,1.0,3044.11,3044.11,2025-03-06,Quetta,Debit Card
101233,C0030,Home & Kitchen,Pillow,2.0,6942.99,13885.98,2024-01-15,Hyderabad,Bank Transfer
100669,C0511,Electronics,Bluetooth Speaker,2.0,30431.49,60862.98,2024-06-06,Hyderabad,Cash
100179,C0588,Groceries,Milk 1L,2.0,1733.46,3466.92,2025-04-15,Quetta,Credit Card
100548,C0428,Clothing,Jacket,5.0,7943.86,39719.3,2025-10-13,Quetta,Unknown
100072,C0061,Sports,Cricket Bat,1.0,3055.45,3055.45,2024-12-18,Sialkot,Cash
100590,C0431,Sports,Football,3.0,12919.95,38759.85,2025-05-09,Sialkot,Cash
101072,C0001,Beauty,Sunscreen,1.0,2801.13,2801.13,2024-08-05,Sialkot,Mobile Wallet
100187,C0407,Home & Kitchen,Mug,2.0,4914.07,9828.14,2025-10-21,Peshawar,Bank Transfer
101145,C0472,Clothing,T-Shirt,3.0,1402.55,4207.65,2025-03-16,Quetta,Mobile Wallet
100105,C0162,Home & Kitchen,Frying Pan,3.0,4212.04,12636.12,2024-06-14,Karachi,Mobile Wallet
100742,C0356,Electronics,Wireless Earbuds,2.0,48942.26,97884.52,2025-03-12,Karachi,Cash
100376,C0591,Clothing,Jeans,4.0,2040.51,8162.04,2025-12-07,Peshawar,Cash
101098,C0265,Sports,Football,2.0,9928.16,19856.32,2024-12-23,Quetta,Mobile Wallet
